transaction_id,customer_id,transaction_date,amount,merchant_category,channel
8059,256,2024-09-24,6686.43,Fashion,Offline
8060,195,2025-01-28,9777.75,Dining,Online
8061,175,2025-01-08,6065.96,Fashion,Online
8062,395,2024-10-26,5654.0,Fashion,Online
8063,230,2025-03-19,5482.32,Electronics,Offline
8064,89,2024-09-02,1454.6,Groceries,Online
8065,364,2024-09-25,406.94,Travel,Offline
8066,395,2025-03-03,4238.92,Travel,Online
8067,79,2024-07-07,3244.65,Travel,Offline
8068,387,2024-12-09,7078.87,Travel,Online
8069,276,2024-10-15,6345.15,Dining,Online
8070,30,2024-12-17,3133.54,Groceries,Online
8071,432,2025-01-04,4458.45,Dining,Offline
8072,132,2024-09-30,3765.86,Electronics,Offline
8073,30,2024-12-27,2501.58,Fashion,Offline
8074,483,2025-06-05,7972.9,Electronics,Offline
8075,98,2024-12-23,7941.18,Electronics,Offline
8076,159,2024-11-17,8804.43,Fashion,Online
8077,204,2025-03-23,1300.7,Dining,Online
8078,411,2025-05-05,879.91,Electronics,Offline
8079,234,2025-03-24,2749.98,Groceries,Offline
8080,104,2024-12-21,1864.95,Electronics,Offline
8081,398,2024-10-03,8473.98,Travel,Online
8082,100,2024-09-11,2694.69,Travel,Online
8083,81,2025-03-06,4434.49,Travel,Online
8084,311,2025-04-16,446.49,Electronics,Online
8085,399,2024-10-05,7661.46,Travel,Offline
8086,395,2025-02-07,5518.32,Dining,Offline
8087,41,2024-09-21,7114.49,Electronics,Online
8088,383,2025-04-23,3189.83,Groceries,Online
8089,427,2024-10-29,9615.03,Travel,Online
8090,182,2024-06-27,2250.33,Travel,Online
8091,402,2025-01-27,8101.8,Travel,Offline
8092,209,2024-10-17,2490.66,Travel,Online
8093,213,2025-03-21,7420.81,Dining,Online
8094,330,2025-06-21,3576.07,Electronics,Online
8095,86,2024-10-14,7530.78,Travel,Offline
8096,132,2025-01-31,1932.18,Travel,Online
8097,87,2024-08-30,8041.39,Groceries,Offline
8098,322,2024-07-13,7750.19,Dining,Online
8099,148,2025-02-17,5538.7,Electronics,Online
8100,362,2025-02-22,9804.32,Electronics,Offline
8101,488,2024-09-18,4389.73,Fashion,Offline
8102,158,2025-03-10,3559.12,Groceries,Online
8103,221,2025-02-22,3393.52,Electronics,Offline
8104,310,2025-03-29,4126.24,Fashion,Online
8105,480,2025-02-25,2766.31,Electronics,Online
8106,444,2025-02-26,6397.03,Fashion,Online
8107,481,2024-12-29,2387.71,Travel,Offline
8108,328,2024-09-13,2829.44,Fashion,Offline
8109,1,2024-11-08,4429.17,Groceries,Online
8110,383,2024-09-01,6479.2,Travel,Offline
8111,458,2025-03-29,476.12,Fashion,Offline
8112,444,2024-07-20,9692.41,Travel,Offline
8113,312,2024-12-28,1252.83,Groceries,Offline
8114,389,2024-10-14,9436.94,Dining,Online
8115,237,2024-09-12,3529.15,Groceries,Online
8116,284,2024-09-02,7422.82,Travel,Offline
8117,66,2024-10-02,4195.84,Fashion,Online
8118,241,2024-12-16,4017.98,Dining,Offline
8119,4,2024-10-28,3075.35,Dining,Offline
8120,52,2024-12-07,2184.93,Fashion,Offline
8121,111,2024-12-31,6348.65,Electronics,Online
8122,137,2024-08-26,7659.57,Dining,Offline
8123,378,2025-01-28,9200.43,Fashion,Online
8124,474,2024-08-07,4158.06,Travel,Offline
8125,301,2025-03-04,5201.99,Electronics,Online
8126,111,2024-08-09,8080.03,Groceries,Online
8127,11,2025-01-29,3343.69,Groceries,Offline
8128,198,2025-04-15,3653.88,Dining,Online
8129,415,2025-01-16,5577.85,Electronics,Offline
8130,1,2024-11-20,1069.13,Fashion,Online
8131,440,2024-09-18,8724.85,Electronics,Offline
8132,479,2024-08-07,7410.3,Groceries,Offline
8133,337,2025-01-10,288.68,Fashion,Offline
8134,41,2024-09-06,7465.18,Travel,Online
8135,161,2024-09-11,4349.45,Groceries,Online
8136,80,2025-03-16,5718.12,Travel,Offline
8137,401,2024-06-28,8817.62,Electronics,Online
8138,134,2024-09-24,2280.91,Dining,Offline
8139,301,2025-01-19,3387.31,Dining,Offline
8140,225,2024-11-22,2871.7,Dining,Online
8141,269,2025-05-27,6882.98,Dining,Online
8142,50,2024-10-11,4714.78,Electronics,Online
8143,298,2024-08-28,6640.29,Dining,Online
8144,495,2024-09-27,1196.87,Dining,Offline
8145,453,2025-04-23,3549.4,Dining,Offline
8146,150,2024-10-30,3467.68,Travel,Online
8147,367,2025-01-25,5514.93,Dining,Offline
8148,155,2025-02-10,7579.09,Fashion,Offline
8149,214,2024-11-24,5404.38,Dining,Online
8150,386,2024-11-28,8929.38,Travel,Offline
8151,157,2024-11-11,4254.1,Electronics,Offline
8152,314,2024-09-30,825.67,Electronics,Online
8153,344,2024-12-25,8374.06,Groceries,Online
8154,35,2025-06-03,6455.7,Fashion,Online
8155,119,2024-12-16,9066.96,Groceries,Offline
8156,109,2025-04-30,1184.97,Electronics,Offline
8157,374,2025-02-14,1686.8,Fashion,Offline
8158,207,2025-02-16,6189.37,Groceries,Offline
8159,124,2025-01-16,2676.87,Dining,Online
8160,149,2025-01-17,752.95,Dining,Offline
8161,118,2024-08-28,5952.94,Travel,Offline
8162,377,2025-03-27,438.73,Electronics,Online
8163,279,2025-05-23,1463.6,Fashion,Offline
8164,304,2025-01-16,4523.08,Dining,Online
8165,114,2024-11-28,2050.47,Travel,Offline
8166,88,2025-02-02,4623.94,Fashion,Online
8167,142,2025-06-19,3508.35,Electronics,Offline
8168,202,2025-02-23,3786.49,Electronics,Offline
8169,413,2024-07-12,5521.25,Groceries,Offline
8170,451,2025-06-10,8512.3,Fashion,Online
8171,186,2024-12-12,9573.51,Electronics,Online
8172,313,2024-12-04,6763.73,Fashion,Offline
8173,114,2025-04-24,6799.62,Electronics,Offline
8174,238,2024-07-10,1818.55,Travel,Online
8175,128,2025-03-17,915.98,Groceries,Online
8176,379,2025-02-03,5461.93,Electronics,Offline
8177,460,2024-11-11,6044.38,Electronics,Offline
8178,454,2025-05-03,6348.3,Dining,Online
8179,34,2024-11-10,5432.42,Fashion,Offline
8180,173,2024-11-06,6782.33,Fashion,Offline
8181,265,2024-09-06,3169.21,Electronics,Online
8182,61,2024-11-20,4653.71,Groceries,Online
8183,284,2025-01-31,1089.07,Dining,Online
8184,96,2024-09-27,440.86,Travel,Online
8185,183,2025-03-30,3885.18,Groceries,Online
8186,172,2024-07-12,713.23,Fashion,Online
8187,476,2024-07-04,5560.78,Dining,Online
8188,400,2025-05-04,8026.71,Fashion,Offline
8189,178,2024-09-14,2346.85,Dining,Offline
8190,493,2024-07-03,1658.75,Groceries,Offline
8191,475,2025-02-18,7706.31,Fashion,Online
8192,252,2024-08-02,4946.13,Travel,Online
8193,102,2025-05-11,613.47,Travel,Online
8194,126,2024-11-21,6620.33,Fashion,Offline
8195,235,2025-05-18,7264.65,Fashion,Offline
8196,29,2025-01-25,4748.69,Travel,Online
8197,132,2025-03-17,7069.47,Electronics,Offline
8198,294,2024-09-13,4636.42,Electronics,Online
8199,465,2025-06-15,4893.6,Travel,Online
8200,446,2025-05-31,5082.13,Fashion,Offline
8201,39,2025-03-26,5806.03,Electronics,Online
8202,417,2024-08-31,3043.62,Travel,Offline
8203,112,2024-12-14,2478.83,Electronics,Offline
8204,497,2024-12-23,5180.8,Fashion,Offline
8205,335,2025-04-04,560.29,Fashion,Online
8206,313,2024-07-18,1092.2,Fashion,Online
8207,238,2025-05-28,522.3,Dining,Online
8208,29,2024-07-28,5328.11,Groceries,Online
8209,217,2024-06-30,1780.19,Fashion,Offline
8210,199,2024-08-08,8962.41,Fashion,Offline
8211,418,2025-06-08,3926.97,Fashion,Online
8212,190,2024-11-04,7277.75,Electronics,Offline
8213,69,2025-02-26,2167.22,Groceries,Offline
8214,253,2024-07-17,1639.75,Travel,Offline
8215,426,2024-07-12,2996.79,Travel,Online
8216,331,2025-05-30,1825.02,Travel,Online
8217,214,2025-01-18,7075.53,Travel,Offline
8218,413,2024-10-11,3456.66,Fashion,Offline
8219,256,2024-10-12,9743.54,Travel,Offline
8220,107,2024-12-20,8834.95,Electronics,Offline
8221,104,2025-05-31,5588.99,Electronics,Online
8222,170,2025-02-24,1822.2,Fashion,Online
8223,145,2025-05-08,887.56,Fashion,Offline
8224,347,2024-07-29,8317.75,Dining,Offline
8225,37,2025-02-06,4012.45,Dining,Offline
8226,275,2024-08-22,6011.42,Groceries,Offline
8227,370,2025-04-17,5689.04,Dining,Online
8228,287,2024-10-08,2658.52,Groceries,Offline
8229,323,2025-04-04,9882.68,Travel,Offline
8230,442,2025-04-15,8299.63,Travel,Offline
8231,290,2025-06-10,8789.49,Groceries,Offline
8232,85,2025-04-26,2733.72,Fashion,Offline
8233,455,2024-11-22,7031.92,Dining,Offline
8234,205,2024-08-29,892.01,Electronics,Online
8235,373,2024-12-23,7011.37,Groceries,Online
8236,104,2024-07-11,9998.5,Travel,Offline
8237,410,2025-06-23,8395.56,Groceries,Offline
8238,221,2024-10-24,9500.12,Fashion,Online
8239,407,2024-12-19,7198.73,Groceries,Online
8240,60,2025-02-27,1020.11,Electronics,Offline
8241,257,2025-04-07,9542.66,Groceries,Offline
8242,490,2025-01-25,3953.35,Electronics,Online
8243,279,2025-04-04,3331.31,Fashion,Online
8244,277,2024-07-12,7601.85,Electronics,Online
8245,110,2025-04-14,4978.03,Groceries,Online
8246,499,2024-12-18,777.11,Electronics,Online
8247,220,2025-04-13,2437.39,Fashion,Online
8248,341,2025-01-15,5976.67,Dining,Offline
8249,150,2025-02-14,458.79,Groceries,Online
8250,102,2024-10-16,3705.19,Dining,Offline
8251,406,2025-06-08,5219.49,Fashion,Offline
8252,177,2024-09-19,7500.63,Groceries,Offline
8253,11,2025-05-19,4485.65,Travel,Online
8254,357,2024-09-12,9183.73,Electronics,Online
8255,85,2025-01-31,1723.5,Fashion,Online
8256,129,2024-10-18,1052.01,Dining,Offline
8257,268,2024-09-08,1935.15,Fashion,Online
8258,363,2025-03-21,4154.02,Electronics,Online
8259,261,2024-12-19,4919.8,Fashion,Online
8260,259,2025-02-09,519.78,Travel,Offline
8261,168,2025-02-18,2103.4,Dining,Online
8262,199,2025-05-31,5078.76,Electronics,Offline
8263,262,2024-07-17,4541.98,Dining,Offline
8264,398,2024-07-23,1654.29,Electronics,Offline
8265,402,2025-05-14,2949.0,Dining,Online
8266,116,2024-10-05,2020.92,Groceries,Offline
8267,407,2025-01-09,9219.28,Electronics,Online
8268,33,2024-09-26,8207.29,Dining,Offline
8269,430,2024-06-29,7253.35,Travel,Offline
8270,149,2024-12-20,8609.9,Travel,Online
8271,339,2024-12-15,9524.96,Fashion,Online
8272,294,2025-06-04,3108.38,Electronics,Online
8273,61,2025-05-02,512.68,Travel,Offline
8274,53,2024-10-28,7577.09,Dining,Online
8275,129,2024-08-08,1084.22,Groceries,Offline
8276,120,2025-03-01,7248.42,Dining,Offline
8277,317,2024-12-29,8032.62,Electronics,Offline
8278,76,2024-07-08,6104.51,Groceries,Offline
8279,269,2024-10-07,5217.5,Dining,Online
8280,7,2025-02-21,8107.61,Travel,Online
8281,119,2025-01-02,4565.6,Electronics,Offline
8282,70,2024-08-25,877.3,Groceries,Online
8283,51,2024-11-01,945.49,Groceries,Offline
8284,254,2025-01-29,5255.52,Groceries,Online
8285,384,2025-02-27,5736.95,Dining,Online
8286,335,2025-04-22,3068.56,Dining,Offline
8287,474,2025-04-13,3316.17,Electronics,Offline
8288,156,2025-02-06,650.73,Groceries,Offline
8289,418,2025-04-27,5314.64,Groceries,Offline
8290,392,2025-02-28,1772.16,Electronics,Online
8291,425,2025-01-14,8387.56,Travel,Online
8292,93,2025-01-16,2492.89,Groceries,Offline
8293,424,2025-04-11,4270.7,Groceries,Offline
8294,481,2024-09-14,9077.53,Travel,Offline
8295,377,2024-11-10,6219.98,Groceries,Offline
8296,258,2024-08-27,6851.81,Fashion,Offline
8297,353,2024-12-01,4031.88,Travel,Online
8298,304,2024-08-20,1776.62,Fashion,Offline
8299,151,2024-11-30,7584.45,Fashion,Online
8300,49,2025-04-21,6864.76,Dining,Online
8301,223,2025-04-05,5092.82,Travel,Online
8302,254,2024-11-12,9917.55,Groceries,Offline
8303,137,2025-04-17,4322.42,Dining,Online
8304,29,2024-08-01,2071.54,Groceries,Online
8305,95,2024-09-04,1637.11,Groceries,Online
8306,67,2024-12-11,3181.12,Dining,Offline
8307,176,2024-12-02,2229.64,Fashion,Online
8308,428,2025-02-28,4571.72,Dining,Offline
8309,407,2024-09-30,7274.88,Fashion,Offline
8310,113,2024-08-05,1533.62,Fashion,Online
8311,457,2025-05-08,7614.79,Travel,Online
8312,423,2025-06-07,4883.12,Dining,Online
8313,13,2025-02-27,8869.39,Travel,Online
8314,15,2025-04-23,8443.43,Electronics,Offline
8315,210,2024-10-14,261.52,Dining,Online
8316,368,2024-08-20,6874.19,Dining,Online
8317,148,2025-06-25,3632.47,Groceries,Offline
8318,443,2024-11-23,1179.14,Dining,Offline
8319,355,2024-07-09,7580.6,Electronics,Offline
8320,122,2025-02-16,4300.18,Dining,Offline
8321,437,2025-03-03,8131.94,Electronics,Online
8322,143,2024-10-22,3844.94,Fashion,Offline
8323,244,2025-05-06,3477.52,Dining,Offline
8324,278,2024-07-05,1648.08,Fashion,Online
8325,295,2025-03-30,8016.59,Electronics,Offline
8326,365,2025-03-27,706.59,Dining,Online
8327,123,2025-06-21,8216.08,Dining,Online
8328,210,2024-08-31,2733.57,Dining,Offline
8329,252,2024-11-23,1975.35,Dining,Offline
8330,152,2024-12-12,7208.55,Groceries,Offline
8331,7,2025-04-28,497.68,Electronics,Offline
8332,188,2025-04-12,5950.87,Dining,Offline
8333,457,2024-12-23,629.31,Travel,Offline
8334,452,2024-11-05,9207.56,Fashion,Online
8335,492,2024-09-24,3495.54,Groceries,Offline
8336,152,2024-12-18,6993.22,Electronics,Offline
8337,31,2024-06-30,9859.51,Dining,Offline
8338,341,2024-07-10,5739.18,Dining,Online
8339,106,2025-04-27,7502.39,Groceries,Offline
8340,247,2025-01-29,416.79,Travel,Offline
8341,465,2025-05-17,9151.0,Fashion,Offline
8342,495,2025-06-12,6954.66,Groceries,Online
8343,183,2025-05-26,4797.51,Dining,Online
8344,112,2024-10-12,914.88,Dining,Offline
8345,200,2024-10-18,8759.86,Travel,Offline
8346,246,2024-12-02,9246.02,Travel,Offline
8347,397,2024-08-06,6874.67,Fashion,Offline
8348,75,2025-04-06,6561.09,Travel,Online
8349,465,2025-05-20,659.48,Groceries,Offline
8350,185,2024-10-06,3226.6,Electronics,Offline
8351,149,2024-09-09,5770.94,Travel,Online
8352,266,2025-03-29,3356.72,Travel,Offline
8353,379,2024-08-20,2528.28,Travel,Online
8354,187,2024-07-29,3433.67,Fashion,Offline
8355,254,2025-06-10,9137.84,Electronics,Online
8356,220,2025-03-01,220.94,Fashion,Offline
8357,495,2024-10-02,4870.17,Dining,Offline
8358,143,2024-11-17,1920.1,Dining,Offline
8359,287,2025-01-02,8152.76,Fashion,Offline
8360,316,2024-11-12,3611.04,Travel,Offline
8361,97,2024-09-05,6652.16,Travel,Online
8362,299,2024-09-26,6360.76,Electronics,Offline
8363,56,2024-11-09,4725.31,Electronics,Online
8364,339,2025-06-07,1854.32,Groceries,Offline
8365,358,2024-10-05,4302.71,Electronics,Offline
8366,205,2024-09-04,9939.74,Groceries,Offline
8367,400,2025-05-03,5164.7,Electronics,Online
8368,326,2025-03-01,2440.59,Groceries,Online
8369,185,2024-10-01,4431.32,Groceries,Offline
8370,479,2025-05-23,531.39,Fashion,Online
8371,176,2024-07-24,2105.26,Electronics,Online
8372,450,2024-10-28,5526.54,Dining,Offline
8373,499,2025-01-22,3897.47,Travel,Online
8374,321,2025-01-11,2533.19,Groceries,Online
8375,70,2025-03-23,6721.18,Electronics,Offline
8376,71,2024-09-19,6349.09,Electronics,Online
8377,283,2025-05-11,4060.8,Electronics,Online
8378,201,2025-06-06,5959.61,Travel,Online
8379,411,2024-08-01,1845.74,Dining,Offline
8380,278,2025-01-22,5048.59,Fashion,Offline
8381,408,2025-01-13,9844.05,Travel,Online
8382,83,2024-10-15,3800.75,Groceries,Offline
8383,166,2025-06-16,3437.13,Electronics,Offline
8384,172,2024-10-30,5039.49,Travel,Online
8385,291,2025-06-11,1828.03,Groceries,Online
8386,210,2024-11-03,6287.46,Electronics,Offline
8387,203,2024-12-20,667.5,Travel,Online
8388,478,2024-11-04,2504.14,Travel,Online
8389,269,2025-05-10,6002.82,Travel,Offline
8390,298,2025-01-26,3843.29,Travel,Offline
8391,197,2024-12-05,3512.27,Groceries,Offline
8392,393,2025-03-11,1003.22,Dining,Online
8393,274,2024-08-02,7078.72,Fashion,Offline
8394,391,2024-11-29,7829.72,Travel,Online
8395,384,2025-01-14,3271.37,Groceries,Offline
8396,108,2025-01-04,5832.87,Groceries,Online
8397,194,2024-06-27,9204.83,Travel,Offline
8398,147,2024-07-04,6672.8,Travel,Offline
8399,164,2025-02-19,2092.1,Groceries,Online
8400,260,2025-02-25,8927.2,Travel,Offline
8401,366,2024-12-19,4953.53,Electronics,Offline
8402,442,2025-03-15,713.31,Travel,Offline
8403,387,2025-02-08,6231.88,Fashion,Online
8404,376,2024-10-19,769.2,Fashion,Online
8405,492,2025-02-25,6659.48,Groceries,Offline
8406,129,2025-04-03,4203.07,Fashion,Online
8407,42,2025-01-08,4123.15,Groceries,Online
8408,145,2024-12-30,8803.31,Travel,Online
8409,101,2025-01-14,1853.4,Dining,Offline
8410,150,2025-06-10,8189.53,Electronics,Offline
8411,152,2025-06-18,9832.11,Dining,Offline
8412,451,2025-05-07,3885.67,Electronics,Offline
8413,42,2025-02-12,6408.19,Dining,Offline
8414,329,2024-11-29,6549.57,Groceries,Online
8415,208,2024-08-25,7236.6,Electronics,Offline
8416,417,2024-11-30,9104.27,Groceries,Offline
8417,31,2024-07-24,7610.0,Travel,Online
8418,99,2025-02-20,7834.79,Fashion,Offline
8419,353,2025-03-03,3832.41,Electronics,Online
8420,364,2025-02-10,1570.88,Electronics,Online
8421,205,2024-09-13,9787.26,Fashion,Offline
8422,198,2025-05-18,8989.98,Dining,Online
8423,283,2024-09-15,4926.96,Fashion,Online
8424,497,2025-01-30,6273.84,Electronics,Online
8425,252,2024-10-18,565.83,Electronics,Offline
8426,453,2024-07-31,9251.4,Dining,Offline
8427,173,2024-10-21,7655.85,Dining,Offline
8428,449,2025-02-27,2526.85,Electronics,Online
8429,223,2024-12-03,8051.96,Groceries,Online
8430,46,2024-06-26,6859.04,Fashion,Online
8431,428,2024-10-01,9768.7,Dining,Offline
8432,246,2024-12-06,9099.62,Travel,Online
8433,27,2025-06-16,738.19,Fashion,Online
8434,181,2024-10-14,8255.43,Electronics,Offline
8435,287,2025-02-28,305.65,Groceries,Offline
8436,220,2025-03-11,8802.03,Groceries,Online
8437,190,2025-01-04,4702.36,Groceries,Online
8438,309,2025-02-04,7885.58,Travel,Online
8439,317,2024-11-04,5333.48,Travel,Offline
8440,96,2025-03-05,6611.68,Fashion,Offline
8441,366,2025-03-09,5928.41,Fashion,Online
8442,47,2025-02-14,8206.03,Dining,Online
8443,365,2025-05-09,912.64,Travel,Offline
8444,134,2024-09-08,7816.87,Travel,Online
8445,141,2024-10-23,2205.56,Dining,Online
8446,287,2024-12-15,704.23,Dining,Offline
8447,394,2024-09-28,968.49,Fashion,Offline
8448,488,2024-08-20,8462.79,Dining,Offline
8449,191,2024-10-17,7013.67,Dining,Offline
8450,16,2025-02-10,8104.73,Travel,Offline
8451,351,2024-09-17,8908.7,Electronics,Online
8452,55,2024-10-24,9223.65,Electronics,Offline
8453,196,2025-04-25,8610.25,Electronics,Offline
8454,399,2024-07-16,8966.38,Groceries,Online
8455,394,2025-04-25,2725.03,Electronics,Offline
8456,298,2024-09-14,4376.29,Electronics,Online
8457,103,2024-09-23,4685.89,Fashion,Offline
8458,470,2024-10-09,9706.72,Groceries,Offline
8459,278,2024-07-26,7170.54,Fashion,Online
8460,203,2025-03-07,9970.87,Fashion,Offline
8461,10,2024-07-12,5315.26,Dining,Online
8462,72,2025-02-18,4272.98,Groceries,Online
8463,329,2025-06-01,3246.79,Groceries,Online
8464,292,2025-01-04,5586.75,Fashion,Offline
8465,101,2025-06-01,8731.4,Electronics,Offline
8466,244,2024-12-26,6980.46,Fashion,Offline
8467,99,2025-04-28,8635.09,Groceries,Offline
8468,66,2025-02-24,7615.78,Groceries,Online
8469,432,2024-10-02,2787.35,Dining,Online
8470,400,2025-05-06,7045.04,Dining,Online
8471,125,2025-04-03,7685.64,Dining,Offline
8472,260,2025-05-15,5811.05,Groceries,Offline
8473,429,2024-09-11,9575.34,Electronics,Offline
8474,497,2024-11-05,4209.74,Travel,Offline
8475,391,2024-07-09,2437.88,Travel,Offline
8476,66,2024-08-14,4463.73,Groceries,Offline
8477,355,2024-12-17,9152.99,Travel,Online
8478,240,2025-02-12,6287.47,Dining,Offline
8479,170,2025-05-10,1913.34,Dining,Online
8480,126,2024-10-23,5818.35,Fashion,Online
8481,94,2024-11-27,1373.06,Electronics,Offline
8482,251,2025-05-08,7239.53,Dining,Online
8483,88,2024-10-18,2993.0,Fashion,Offline
8484,282,2024-10-07,5135.67,Electronics,Offline
8485,199,2025-02-14,2196.75,Fashion,Offline
8486,488,2024-08-05,4247.37,Fashion,Offline
8487,12,2024-10-06,9450.42,Dining,Online
8488,429,2024-09-25,8642.26,Fashion,Online
8489,41,2025-02-20,9805.89,Electronics,Offline
8490,117,2024-10-24,2503.41,Groceries,Offline
8491,252,2024-09-03,2244.03,Electronics,Online
8492,133,2024-12-13,6992.37,Travel,Offline
8493,174,2024-11-12,1711.18,Groceries,Online
8494,4,2024-08-11,5643.23,Electronics,Offline
8495,43,2025-05-05,1227.72,Electronics,Offline
8496,207,2024-11-18,1238.33,Travel,Online
8497,105,2024-07-06,7580.36,Groceries,Offline
8498,74,2024-10-26,4341.95,Electronics,Offline
8499,339,2024-12-12,7204.59,Groceries,Online
8500,96,2025-05-17,3492.96,Groceries,Online
8501,198,2025-05-27,9969.63,Fashion,Online
8502,291,2025-06-03,5027.97,Dining,Offline
8503,240,2025-04-12,9860.82,Groceries,Offline
8504,149,2025-05-02,504.9,Dining,Offline
8505,379,2025-02-09,8078.39,Groceries,Offline
8506,305,2025-01-17,3640.63,Dining,Offline
8507,83,2024-07-04,8874.35,Fashion,Online
8508,269,2024-10-20,6680.89,Groceries,Offline
8509,147,2025-06-15,7879.02,Travel,Offline
8510,158,2025-05-07,9336.52,Travel,Offline
8511,337,2024-10-20,7335.75,Fashion,Online
8512,406,2024-11-08,480.98,Travel,Offline
8513,281,2024-11-05,5891.38,Groceries,Online
8514,264,2024-10-04,731.91,Travel,Offline
8515,150,2025-03-22,6087.0,Electronics,Offline
8516,52,2025-04-26,6033.08,Groceries,Online
8517,115,2024-10-15,4994.29,Dining,Online
8518,315,2024-08-02,9961.31,Fashion,Online
8519,156,2025-02-08,1524.74,Travel,Online
8520,48,2024-08-11,3054.74,Groceries,Online
8521,463,2024-09-07,5737.3,Groceries,Offline
8522,204,2025-02-18,3499.2,Groceries,Offline
8523,324,2024-12-04,953.47,Groceries,Online
8524,15,2024-06-26,3698.84,Fashion,Offline
8525,193,2025-03-16,5582.08,Electronics,Offline
8526,157,2024-11-20,4080.37,Electronics,Offline
8527,33,2024-07-09,6103.86,Travel,Offline
8528,214,2024-07-04,6929.34,Dining,Online
8529,211,2024-11-23,3845.68,Fashion,Online
8530,491,2024-08-27,5131.7,Fashion,Online
8531,500,2024-09-06,7522.58,Travel,Offline
8532,281,2025-04-12,7694.57,Travel,Offline
8533,496,2024-11-27,4603.54,Dining,Offline
8534,397,2024-10-18,9546.81,Dining,Offline
8535,482,2025-04-10,4411.07,Groceries,Online
8536,75,2025-03-26,1809.04,Electronics,Offline
8537,495,2024-08-26,1148.45,Electronics,Online
8538,64,2025-01-06,8088.76,Travel,Offline
8539,316,2025-06-16,9595.48,Electronics,Online
8540,252,2024-11-02,7149.22,Electronics,Offline
8541,195,2024-11-25,1725.67,Electronics,Online
8542,308,2024-09-16,2594.37,Groceries,Offline
8543,10,2024-07-23,2051.92,Travel,Online
8544,118,2024-09-22,8040.11,Fashion,Online
8545,69,2024-11-10,6704.07,Groceries,Online
8546,142,2025-04-05,6683.28,Travel,Offline
8547,104,2024-11-29,1512.17,Travel,Offline
8548,268,2025-06-14,3374.51,Dining,Online
8549,437,2024-12-23,6070.29,Travel,Online
8550,296,2025-03-21,8096.98,Groceries,Online
8551,349,2024-09-16,9105.07,Travel,Offline
8552,451,2025-01-24,329.3,Electronics,Offline
8553,297,2025-01-10,4063.31,Fashion,Offline
8554,70,2024-08-23,3637.35,Fashion,Online
8555,349,2025-05-17,8623.21,Travel,Online
8556,454,2024-12-27,8506.59,Fashion,Offline
8557,470,2024-07-14,4143.83,Dining,Offline
8558,287,2024-12-27,9836.81,Groceries,Online
8559,318,2025-01-20,6229.13,Electronics,Online
8560,251,2025-01-25,2004.96,Travel,Offline
8561,38,2024-11-20,5175.84,Fashion,Online
8562,50,2024-07-08,9330.83,Fashion,Offline
8563,52,2024-10-14,4033.14,Dining,Online
8564,215,2024-09-03,2773.61,Fashion,Online
8565,444,2025-03-22,4431.02,Electronics,Online
8566,344,2024-07-22,2239.39,Travel,Offline
8567,249,2024-09-30,9295.13,Groceries,Online
8568,448,2025-03-25,7685.08,Dining,Offline
8569,487,2025-04-04,701.12,Groceries,Online
8570,161,2024-07-20,901.72,Travel,Offline
8571,234,2024-09-08,5692.18,Electronics,Online
8572,95,2024-09-09,1840.04,Travel,Online
8573,144,2024-08-30,5727.2,Groceries,Offline
8574,89,2025-01-12,6200.6,Electronics,Online
8575,471,2025-02-10,620.8,Groceries,Online
8576,351,2024-07-31,6309.56,Dining,Online
8577,283,2024-07-10,5378.42,Groceries,Online
8578,278,2024-12-26,5077.39,Electronics,Online
8579,40,2025-03-25,3482.85,Dining,Online
8580,64,2024-11-13,1213.73,Travel,Online
8581,312,2024-07-28,6545.7,Travel,Offline
8582,166,2024-11-22,9801.27,Dining,Online
8583,261,2025-03-26,3919.02,Travel,Online
8584,457,2024-10-10,3406.76,Groceries,Online
8585,484,2024-12-17,7662.89,Groceries,Online
8586,472,2024-08-27,593.34,Groceries,Online
8587,12,2025-02-17,4824.69,Dining,Offline
8588,234,2024-12-26,3191.48,Dining,Offline
8589,308,2025-01-06,6046.49,Travel,Online
8590,41,2024-10-10,3813.06,Dining,Online
8591,75,2025-02-24,7601.05,Travel,Online
8592,477,2024-12-29,492.68,Groceries,Online
8593,119,2024-12-25,8429.64,Fashion,Offline
8594,259,2024-12-20,2557.65,Fashion,Online
8595,292,2024-12-16,4815.62,Dining,Online
8596,80,2024-10-10,2414.85,Electronics,Offline
8597,435,2025-01-16,3225.01,Dining,Online
8598,86,2025-03-05,2592.1,Electronics,Offline
8599,344,2025-03-08,7138.72,Electronics,Offline
8600,287,2024-12-22,9147.95,Fashion,Online
8601,482,2025-03-13,1756.73,Dining,Online
8602,333,2025-04-10,3866.77,Travel,Offline
8603,72,2024-11-27,2332.01,Dining,Offline
8604,305,2025-02-02,3238.11,Dining,Offline
8605,196,2024-07-27,1632.75,Groceries,Offline
8606,275,2025-03-10,756.5,Travel,Online
8607,30,2024-08-15,6168.88,Groceries,Offline
8608,495,2025-02-13,5046.26,Electronics,Online
8609,228,2025-01-09,5349.77,Fashion,Offline
8610,304,2024-09-13,8318.53,Groceries,Offline
8611,54,2025-06-23,2836.94,Dining,Offline
8612,27,2024-12-13,448.13,Travel,Offline
8613,171,2025-01-31,6187.17,Fashion,Online
8614,179,2025-04-28,537.65,Fashion,Offline
8615,31,2025-01-21,2635.16,Dining,Offline
8616,275,2025-01-20,6247.51,Groceries,Offline
